"","x","y","part.a","part.b","dist","soil","ffreq"
"1713",180060,331060,0,1,0.641254,"3","3"
"1714",180100,331060,0,1,0.684714,"3","3"
"1715",180140,331060,0,1,0.722765,"3","3"
"1716",180180,331060,0,1,0.749958,"3","2"
"1717",180220,331060,0,1,0.793417,"3","2"
"1718",180260,331060,0,1,0.831176,"3","2"
"1719",180300,331060,0,1,0.836508,"3","2"
"1720",180340,331060,0,1,0.836525,"3","2"
"1721",180380,331060,0,1,0.836547,"3","3"
"1722",180420,331060,0,1,0.836569,"3","3"
"1723",180460,331060,0,1,0.840214,"3","3"
"1724",179060,331020,0,1,0,"1","1"
"1725",179100,331020,0,1,0.0054321,"1","1"
"1726",179140,331020,0,1,0.0484831,"1","2"
"1727",179180,331020,0,1,0.0756869,"1","1"
"1728",179220,331020,0,1,0.119286,"1","1"
"1729",179260,331020,0,1,0.14657,"1","1"
"1730",179300,331020,0,1,0.184603,"1","1"
"1731",179340,331020,0,1,0.211841,"2","1"
"1732",179380,331020,0,1,0.233596,"2","1"
"1733",179420,331020,0,1,0.255343,"2","1"
"1734",179460,331020,0,1,0.27709,"2","1"
"1735",179500,331020,0,1,0.298835,"2","1"
"1736",179540,331020,0,1,0.32058,"2","1"
"1737",179580,331020,0,1,0.342324,"2","1"
"1738",179620,331020,0,1,0.364067,"2","2"
"1739",179660,331020,0,1,0.38581,"1","2"
"1740",179700,331020,0,1,0.407552,"1","3"
"1741",179740,331020,0,1,0.429295,"3","3"
"1742",179780,331020,0,1,0.451037,"3","3"
"1743",179820,331020,0,1,0.483642,"3","3"
"1744",179860,331020,0,1,0.510806,"3","3"
"1745",179900,331020,0,1,0.537999,"3","3"
"1746",179940,331020,0,1,0.559743,"3","3"
"1747",179980,331020,0,1,0.597761,"3","3"
"1748",180020,331020,0,1,0.62496,"3","3"
"1749",180060,331020,0,1,0.657568,"3","3"
"1750",180100,331020,0,1,0.684736,"3","3"
"1751",180140,331020,0,1,0.728195,"3","3"
"1752",180180,331020,0,1,0.766161,"3","2"
"1753",180220,331020,0,1,0.787723,"3","2"
"1754",180260,331020,0,1,0.79305,"3","2"
"1755",180300,331020,0,1,0.79305,"3","2"
"1756",180340,331020,0,1,0.793066,"3","3"
"1757",180380,331020,0,1,0.793088,"3","3"
"1758",180420,331020,0,1,0.79311,"3","3"
"1759",180460,331020,0,1,0.804028,"3","3"
"1760",178980,330980,0,1,0,"1","1"
"1761",179020,330980,0,1,0,"1","1"
"1762",179060,330980,0,1,0.0122243,"1","1"
"1763",179100,330980,0,1,0.0316663,"1","1"
"1764",179140,330980,0,1,0.0537889,"1","1"
"1765",179180,330980,0,1,0.0921435,"1","2"
"1766",179220,330980,0,1,0.119308,"1","2"
"1767",179260,330980,0,1,0.162831,"1","2"
"1768",179300,330980,0,1,0.190086,"2","1"
"1769",179340,330980,0,1,0.228112,"2","1"
"1770",179380,330980,0,1,0.255338,"2","1"
"1771",179420,330980,0,1,0.27709,"2","1"
"1772",179460,330980,0,1,0.298835,"2","1"
"1773",179500,330980,0,1,0.32058,"2","1"
"1774",179540,330980,0,1,0.342324,"2","2"
"1775",179580,330980,0,1,0.364067,"2","2"
"1776",179620,330980,0,1,0.38581,"1","1"
"1777",179660,330980,0,1,0.407552,"1","1"
"1778",179700,330980,0,1,0.429295,"1","2"
"1779",179740,330980,0,1,0.451037,"1","2"
"1780",179780,330980,0,1,0.472778,"3","3"
"1781",179820,330980,0,1,0.49452,"3","3"
"1782",179860,330980,0,1,0.527124,"3","3"
"1783",179900,330980,0,1,0.554289,"3","3"
"1784",179940,330980,0,1,0.581481,"3","3"
"1785",179980,330980,0,1,0.603225,"3","3"
"1786",180020,330980,0,1,0.641243,"3","3"
"1787",180060,330980,0,1,0.668441,"3","3"
"1788",180100,330980,0,1,0.701049,"3","3"
"1789",180140,330980,0,1,0.728127,"3","3"
"1790",180180,330980,0,1,0.749591,"3","2"
"1791",180220,330980,0,1,0.749591,"3","2"
"1792",180260,330980,0,1,0.749591,"3","2"
"1793",180300,330980,0,1,0.749591,"3","2"
"1794",180340,330980,0,1,0.749607,"3","3"
"1795",180380,330980,0,1,0.749629,"3","3"
"1796",180420,330980,0,1,0.749651,"3","3"
"1797",178900,330940,0,1,0,"1","1"
"1798",178940,330940,0,1,0.00135803,"1","1"
"1799",178980,330940,0,1,0.0122243,"1","1"
"1800",179020,330940,0,1,0.0316606,"1","1"
"1801",179060,330940,0,1,0.0373395,"1","2"
"1802",179100,330940,0,1,0.0593636,"1","1"
"1803",179140,330940,0,1,0.0756869,"1","1"
"1804",179180,330940,0,1,0.0975136,"1","2"
"1805",179220,330940,0,1,0.135692,"1","2"
"1806",179260,330940,0,1,0.162853,"1","2"
"1807",179300,330940,0,1,0.206348,"2","1"
"1808",179340,330940,0,1,0.233587,"2","1"
"1809",179380,330940,0,1,0.271611,"2","1"
"1810",179420,330940,0,1,0.29883,"2","2"
"1811",179460,330940,0,1,0.32058,"2","1"
"1812",179500,330940,0,1,0.342324,"2","1"
"1813",179540,330940,0,1,0.364067,"2","2"
"1814",179580,330940,0,1,0.38581,"2","2"
"1815",179620,330940,0,1,0.407552,"1","2"
"1816",179660,330940,0,1,0.429295,"1","1"
"1817",179700,330940,0,1,0.451037,"1","2"
"1818",179740,330940,0,1,0.472778,"1","2"
"1819",179780,330940,0,1,0.49452,"3","3"
"1820",179820,330940,0,1,0.516261,"3","3"
"1821",179860,330940,0,1,0.538002,"3","2"
"1822",179900,330940,0,1,0.570606,"3","3"
"1823",179940,330940,0,1,0.597772,"3","3"
"1824",179980,330940,0,1,0.624963,"3","3"
"1825",180020,330940,0,1,0.646706,"3","3"
"1826",180060,330940,0,1,0.684646,"3","3"
"1827",180100,330940,0,1,0.700798,"3","3"
"1828",180140,330940,0,1,0.706132,"3","3"
"1829",180180,330940,0,1,0.706132,"3","3"
"1830",180220,330940,0,1,0.706132,"3","2"
"1831",180260,330940,0,1,0.706132,"3","2"
"1832",180300,330940,0,1,0.706132,"3","3"
"1833",180340,330940,0,1,0.706148,"3","3"
"1834",180380,330940,0,1,0.70617,"3","3"
"1835",180420,330940,0,1,0.706186,"3","2"
"1836",178860,330900,0,1,0,"1","1"
"1837",178900,330900,0,1,0.00135803,"1","1"
"1838",178940,330900,0,1,0.0264697,"1","2"
"1839",178980,330900,0,1,0.0484884,"1","1"
"1840",179020,330900,0,1,0.059361,"1","2"
"1841",179060,330900,0,1,0.0756759,"1","2"
"1842",179100,330900,0,1,0.0812247,"1","2"
"1843",179140,330900,0,1,0.103027,"1","1"
"1844",179180,330900,0,1,0.119308,"1","2"
"1845",179220,330900,0,1,0.141086,"1","2"
"1846",179260,330900,0,1,0.179208,"1","2"
"1847",179300,330900,0,1,0.20637,"2","2"
"1848",179340,330900,0,1,0.249852,"2","2"
"1849",179380,330900,0,1,0.277082,"2","2"
"1850",179420,330900,0,1,0.315105,"2","2"
"1851",179460,330900,0,1,0.342318,"2","2"
"1852",179500,330900,0,1,0.364067,"2","3"
"1853",179540,330900,0,1,0.38581,"1","2"
"1854",179580,330900,0,1,0.407552,"1","2"
"1855",179620,330900,0,1,0.429295,"1","2"
"1856",179660,330900,0,1,0.451037,"1","2"
"1857",179700,330900,0,1,0.472778,"1","1"
"1858",179740,330900,0,1,0.49452,"1","2"
"1859",179780,330900,0,1,0.516261,"3","1"
"1860",179820,330900,0,1,0.538002,"3","2"
"1861",179860,330900,0,1,0.559743,"3","2"
"1862",179900,330900,0,1,0.581484,"3","3"
"1863",179940,330900,0,1,0.614087,"3","3"
"1864",179980,330900,0,1,0.641189,"3","3"
"1865",180020,330900,0,1,0.657361,"3","3"
"1866",180060,330900,0,1,0.662688,"3","3"
"1867",180100,330900,0,1,0.662672,"3","3"
"1868",180140,330900,0,1,0.662672,"3","3"
"1869",180180,330900,0,1,0.662672,"3","2"
"1870",180220,330900,0,1,0.662672,"3","2"
"1871",180260,330900,0,1,0.662672,"3","2"
"1872",180300,330900,0,1,0.662672,"3","3"
"1873",180340,330900,0,1,0.662688,"3","2"
"1874",180380,330900,0,1,0.66271,"3","2"
"1875",180420,330900,0,1,0.662727,"3","2"
"1876",178820,330860,0,1,0,"1","1"
"1877",178860,330860,0,1,0.00135803,"1","1"
"1878",178900,330860,0,1,0.0264697,"1","1"
"1879",178940,330860,0,1,0.0484965,"1","2"
"1880",178980,330860,0,1,0.070355,"1","2"
"1881",179020,330860,0,1,0.0921516,"1","2"
"1882",179060,330860,0,1,0.103024,"1","1"
"1883",179100,330860,0,1,0.119297,"1","2"
"1884",179140,330860,0,1,0.12481,"1","1"
"1885",179180,330860,0,1,0.146576,"1","2"
"1886",179220,330860,0,1,0.162853,"1","2"
"1887",179260,330860,0,1,0.184614,"1","2"
"1888",179300,330860,0,1,0.22271,"1","2"
"1889",179340,330860,0,1,0.249874,"2","2"
"1890",179380,330860,0,1,0.293348,"2","2"
"1891",179420,330860,0,1,0.320572,"1","2"
"1892",179460,330860,0,1,0.358595,"1","3"
"1893",179500,330860,0,1,0.385804,"1","3"
"1894",179540,330860,0,1,0.407552,"1","3"
"1895",179580,330860,0,1,0.429295,"1","3"
"1896",179620,330860,0,1,0.451037,"1","3"
"1897",179660,330860,0,1,0.472778,"1","3"
"1898",179700,330860,0,1,0.49452,"1","3"
"1899",179740,330860,0,1,0.516261,"1","3"
"1900",179780,330860,0,1,0.538002,"3","1"
"1901",179820,330860,0,1,0.559743,"1","2"
"1902",179860,330860,0,1,0.581484,"3","2"
"1903",179900,330860,0,1,0.603127,"3","3"
"1904",179940,330860,0,1,0.613929,"3","3"
"1905",179980,330860,0,1,0.619272,"3","3"
"1906",180020,330860,0,1,0.61925,"2","3"
"1907",180060,330860,0,1,0.619228,"3","3"
"1908",180100,330860,0,1,0.619212,"3","3"
"1909",180140,330860,0,1,0.619212,"3","3"
"1910",180180,330860,0,1,0.619212,"3","2"
"1911",180220,330860,0,1,0.619212,"3","2"
"1912",180260,330860,0,1,0.619212,"3","2"
"1913",180300,330860,0,1,0.619212,"3","2"
"1914",180340,330860,0,1,0.619228,"3","2"
"1915",180380,330860,0,1,0.61925,"3","2"
"1916",180420,330860,0,1,0.630179,"3","2"
"1917",178820,330820,0,1,0.00135803,"1","1"
"1918",178860,330820,0,1,0.0264697,"1","2"
"1919",178900,330820,0,1,0.0484965,"1","2"
"1920",178940,330820,0,1,0.070355,"1","1"
"1921",178980,330820,0,1,0.0921598,"1","2"
"1922",179020,330820,0,1,0.113941,"1","1"
"1923",179060,330820,0,1,0.1357,"1","1"
"1924",179100,330820,0,1,0.146573,"1","2"
"1925",179140,330820,0,1,0.162842,"1","1"
"1926",179180,330820,0,1,0.168339,"1","2"
"1927",179220,330820,0,1,0.190091,"1","2"
"1928",179260,330820,0,1,0.20637,"1","2"
"1929",179300,330820,0,1,0.228123,"1","3"
"1930",179340,330820,0,1,0.266204,"1","3"
"1931",179380,330820,0,1,0.29337,"1","2"
"1932",179420,330820,0,1,0.33684,"1","3"
"1933",179460,330820,0,1,0.364059,"1","3"
"1934",179500,330820,0,1,0.402083,"1","3"
"1935",179540,330820,0,1,0.429289,"1","3"
"1936",179580,330820,0,1,0.451037,"1","3"
"1937",179620,330820,0,1,0.472778,"1","3"
"1938",179660,330820,0,1,0.49452,"1","3"
"1939",179700,330820,0,1,0.516261,"1","3"
"1940",179740,330820,0,1,0.538002,"1","3"
"1941",179780,330820,0,1,0.559689,"1","3"
"1942",179820,330820,0,1,0.570513,"1","2"
"1943",179860,330820,0,1,0.575877,"1","1"
"1944",179900,330820,0,1,0.575856,"1","1"
"1945",179940,330820,0,1,0.575834,"2","3"
"1946",179980,330820,0,1,0.575812,"2","3"
"1947",180020,330820,0,1,0.57579,"2","3"
"1948",180060,330820,0,1,0.575768,"3","3"
"1949",180100,330820,0,1,0.575752,"3","3"
"1950",180140,330820,0,1,0.575752,"3","2"
"1951",180180,330820,0,1,0.575752,"3","2"
"1952",180220,330820,0,1,0.575752,"3","2"
"1953",180260,330820,0,1,0.575752,"3","2"
"1954",180300,330820,0,1,0.575752,"3","2"
"1955",180340,330820,0,1,0.575768,"3","2"
"1956",180380,330820,0,1,0.57579,"3","2"
"1957",178780,330780,0,1,0,"1","1"
"1958",178820,330780,0,1,0.0122243,"1","1"
"1959",178860,330780,0,1,0.0484884,"1","2"
"1960",178900,330780,0,1,0.070355,"1","2"
"1961",178940,330780,0,1,0.0921598,"1","1"
"1962",178980,330780,0,1,0.113941,"1","2"
"1963",179020,330780,0,1,0.135709,"1","1"
"1964",179060,330780,0,1,0.157469,"1","2"
"1965",179100,330780,0,1,0.179216,"1","2"
"1966",179140,330780,0,1,0.190089,"1","1"
"1967",179180,330780,0,1,0.206359,"1","2"
"1968",179220,330780,0,1,0.211846,"1","2"
"1969",179260,330780,0,1,0.233593,"1","2"
"1970",179300,330780,0,1,0.249874,"1","2"
"1971",179340,330780,0,1,0.271622,"1","3"
"1972",179380,330780,0,1,0.309694,"1","2"
"1973",179420,330780,0,1,0.336861,"1","2"
"1974",179460,330780,0,1,0.380328,"1","2"
"1975",179500,330780,0,1,0.407544,"1","3"
"1976",179540,330780,0,1,0.445569,"1","3"
"1977",179580,330780,0,1,0.472773,"1","3"
"1978",179620,330780,0,1,0.49452,"1","3"
"1979",179660,330780,0,1,0.51625,"1","3"
"1980",179700,330780,0,1,0.527097,"1","3"
"1981",179740,330780,0,1,0.532482,"1","3"
"1982",179780,330780,0,1,0.53246,"1","3"
"1983",179820,330780,0,1,0.532438,"1","2"
"1984",179860,330780,0,1,0.532416,"1","1"
"1985",179900,330780,0,1,0.532395,"1","1"
"1986",179940,330780,0,1,0.532373,"2","3"
"1987",179980,330780,0,1,0.532351,"2","3"
"1988",180020,330780,0,1,0.532329,"2","3"
"1989",180060,330780,0,1,0.532307,"3","3"
"1990",180100,330780,0,1,0.532291,"3","3"
"1991",180140,330780,0,1,0.532291,"3","2"
"1992",180180,330780,0,1,0.532291,"3","2"
"1993",180220,330780,0,1,0.532291,"3","2"
"1994",180260,330780,0,1,0.532291,"3","2"
"1995",180300,330780,0,1,0.532291,"3","2"
"1996",180340,330780,0,1,0.532307,"3","2"
"1997",180380,330780,0,1,0.532329,"3","2"
"1998",178740,330740,0,1,0,"1","1"
"1999",178780,330740,0,1,0.0122243,"1","1"
"2000",178820,330740,0,1,0.0373395,"1","2"
"2001",178860,330740,0,1,0.0593662,"1","2"
"2002",178900,330740,0,1,0.0921516,"1","1"
"2003",178940,330740,0,1,0.113941,"1","2"
"2004",178980,330740,0,1,0.135709,"1","2"
"2005",179020,330740,0,1,0.157469,"1","1"
"2006",179060,330740,0,1,0.179224,"1","2"
"2007",179100,330740,0,1,0.200976,"1","1"
"2008",179140,330740,0,1,0.222718,"1","2"
"2009",179180,330740,0,1,0.23359,"1","2"
"2010",179220,330740,0,1,0.249863,"1","2"
"2011",179260,330740,0,1,0.255343,"1","2"
"2012",179300,330740,0,1,0.277087,"1","2"
"2013",179340,330740,0,1,0.29337,"1","2"
"2014",179380,330740,0,1,0.315116,"1","2"
"2015",179420,330740,0,1,0.353181,"1","2"
"2016",179460,330740,0,1,0.38035,"1","2"
"2017",179500,330740,0,1,0.423815,"1","2"
"2018",179540,330740,0,1,0.451028,"1","3"
"2019",179580,330740,0,1,0.489053,"1","3"
"2020",179620,330740,0,1,0.499986,"1","3"
"2021",179660,330740,0,1,0.489064,"1","3"
"2022",179700,330740,0,1,0.489042,"1","3"
"2023",179740,330740,0,1,0.48902,"1","3"
"2024",179780,330740,0,1,0.488998,"1","3"
"2025",179820,330740,0,1,0.488977,"1","3"
"2026",179860,330740,0,1,0.488955,"1","1"
"2027",179900,330740,0,1,0.488933,"1","3"
"2028",179940,330740,0,1,0.488911,"2","3"
"2029",179980,330740,0,1,0.488889,"2","3"
"2030",180020,330740,0,1,0.488867,"2","2"
"2031",180060,330740,0,1,0.488845,"3","2"
"2032",180100,330740,0,1,0.488829,"3","2"
"2033",180140,330740,0,1,0.488829,"3","2"
"2034",180180,330740,0,1,0.488829,"3","2"
"2035",180220,330740,0,1,0.488829,"3","2"
"2036",180260,330740,0,1,0.488829,"3","2"
"2037",180300,330740,0,1,0.488829,"3","2"
"2038",180340,330740,0,1,0.488845,"3","2"
"2039",180380,330740,0,1,0.488867,"3","2"
"2040",178700,330700,0,1,0,"1","1"
"2041",178740,330700,0,1,0.0122243,"1","1"
"2042",178780,330700,0,1,0.0373395,"1","1"
"2043",178820,330700,0,1,0.0593662,"1","1"
"2044",178860,330700,0,1,0.0812247,"1","1"
"2045",178900,330700,0,1,0.103029,"1","2"
"2046",178940,330700,0,1,0.1357,"1","2"
"2047",178980,330700,0,1,0.157469,"1","2"
"2048",179020,330700,0,1,0.179224,"1","2"
"2049",179060,330700,0,1,0.200976,"1","2"
"2050",179100,330700,0,1,0.222726,"1","1"
"2051",179140,330700,0,1,0.244474,"1","2"
"2052",179180,330700,0,1,0.266212,"1","2"
"2053",179220,330700,0,1,0.277084,"1","2"
"2054",179260,330700,0,1,0.293359,"1","2"
"2055",179300,330700,0,1,0.298835,"1","2"
"2056",179340,330700,0,1,0.320577,"1","2"
"2057",179380,330700,0,1,0.336861,"1","2"
"2058",179420,330700,0,1,0.358606,"1","2"
"2059",179460,330700,0,1,0.396666,"1","2"
"2060",179500,330700,0,1,0.423837,"1","2"
"2061",179540,330700,0,1,0.4673,"1","3"
"2062",179580,330700,0,1,0.472778,"1","3"
"2063",179620,330700,0,1,0.467311,"1","3"
"2064",179660,330700,0,1,0.461884,"1","3"
"2065",179700,330700,0,1,0.44558,"1","3"
"2066",179740,330700,0,1,0.445558,"1","3"
"2067",179780,330700,0,1,0.445536,"1","3"
"2068",179820,330700,0,1,0.445514,"1","3"
"2069",179860,330700,0,1,0.445492,"1","3"
"2070",179900,330700,0,1,0.44547,"2","3"
"2071",179940,330700,0,1,0.445448,"2","2"
"2072",179980,330700,0,1,0.445426,"2","2"
"2073",180020,330700,0,1,0.445404,"2","2"
"2074",180060,330700,0,1,0.445383,"2","2"
"2075",180100,330700,0,1,0.445366,"3","2"
"2076",180140,330700,0,1,0.445366,"3","2"
"2077",180180,330700,0,1,0.445366,"3","2"
"2078",180220,330700,0,1,0.445366,"3","2"
"2079",180260,330700,0,1,0.445366,"3","2"
"2080",180300,330700,0,1,0.445366,"3","2"
"2081",180340,330700,0,1,0.445383,"3","2"
"2082",180380,330700,0,1,0.445404,"3","2"
"2083",180420,330700,0,1,0.434623,"3","2"
"2084",178700,330660,0,1,0.00135803,"1","1"
"2085",178740,330660,0,1,0.0316663,"1","1"
"2086",178780,330660,0,1,0.0593636,"1","1"
"2087",178820,330660,0,1,0.0812247,"1","2"
"2088",178860,330660,0,1,0.103029,"1","2"
"2089",178900,330660,0,1,0.12481,"1","2"
"2090",178940,330660,0,1,0.146578,"1","2"
"2091",178980,330660,0,1,0.179216,"1","2"
"2092",179020,330660,0,1,0.200976,"1","1"
"2093",179060,330660,0,1,0.222726,"1","1"
"2094",179100,330660,0,1,0.244474,"1","1"
"2095",179140,330660,0,1,0.26622,"1","2"
"2096",179180,330660,0,1,0.287966,"1","3"
"2097",179220,330660,0,1,0.309702,"1","3"
"2098",179260,330660,0,1,0.320574,"1","2"
"2099",179300,330660,0,1,0.336851,"1","2"
"2100",179340,330660,0,1,0.342324,"1","2"
"2101",179380,330660,0,1,0.364064,"1","2"
"2102",179420,330660,0,1,0.38035,"1","2"
"2103",179460,330660,0,1,0.402094,"1","2"
"2104",179500,330660,0,1,0.44015,"1","2"
"2105",179540,330660,0,1,0.461903,"1","3"
"2106",179580,330660,0,1,0.451034,"1","3"
"2107",179620,330660,0,1,0.429295,"1","3"
"2108",179660,330660,0,1,0.423826,"1","3"
"2109",179700,330660,0,1,0.4184,"1","3"
"2110",179740,330660,0,1,0.402094,"1","3"
"2111",179780,330660,0,1,0.402072,"1","3"
"2112",179820,330660,0,1,0.40205,"1","3"
"2113",179860,330660,0,1,0.402028,"1","3"
"2114",179900,330660,0,1,0.402006,"2","2"
"2115",179940,330660,0,1,0.401984,"2","2"
"2116",179980,330660,0,1,0.401962,"2","2"
"2117",180020,330660,0,1,0.40194,"2","2"
"2118",180060,330660,0,1,0.401919,"2","2"
"2119",180100,330660,0,1,0.401902,"2","2"
"2120",180140,330660,0,1,0.401902,"3","2"
"2121",180180,330660,0,1,0.401902,"3","2"
"2122",180220,330660,0,1,0.401902,"3","2"
"2123",180260,330660,0,1,0.401902,"3","2"
"2124",180300,330660,0,1,0.401902,"3","2"
"2125",180340,330660,0,1,0.401919,"2","2"
"2126",180380,330660,0,1,0.40194,"2","2"
"2127",180420,330660,0,1,0.401957,"2","2"
"2128",178660,330620,0,1,0,"1","1"
"2129",178700,330620,0,1,0.0122243,"1","1"
"2130",178740,330620,0,1,0.0484884,"1","2"
"2131",178780,330620,0,1,0.0756869,"1","2"
"2132",178820,330620,0,1,0.103027,"1","2"
"2133",178860,330620,0,1,0.12481,"1","2"
"2134",178900,330620,0,1,0.146578,"1","2"
"2135",178940,330620,0,1,0.168339,"1","2"
"2136",178980,330620,0,1,0.190094,"1","2"
"2137",179020,330620,0,1,0.222718,"1","1"
"2138",179060,330620,0,1,0.244474,"1","2"
"2139",179100,330620,0,1,0.26622,"1","2"
"2140",179140,330620,0,1,0.287966,"1","2"
"2141",179180,330620,0,1,0.30971,"1","3"
"2142",179220,330620,0,1,0.331454,"1","3"
"2143",179260,330620,0,1,0.353189,"1","2"
"2144",179300,330620,0,1,0.364062,"1","2"
"2145",179340,330620,0,1,0.380339,"1","2"
"2146",179380,330620,0,1,0.38581,"1","2"
"2147",179420,330620,0,1,0.40755,"1","2"
"2148",179460,330620,0,1,0.423837,"1","2"
"2149",179500,330620,0,1,0.44558,"1","2"
"2150",179540,330620,0,1,0.440167,"1","2"
"2151",179580,330620,0,1,0.423837,"1","2"
"2152",179620,330620,0,1,0.40755,"1","3"
"2153",179660,330620,0,1,0.38581,"1","3"
"2154",179700,330620,0,1,0.380339,"1","3"
"2155",179740,330620,0,1,0.374916,"1","3"
"2156",179780,330620,0,1,0.358606,"1","3"
"2157",179820,330620,0,1,0.358584,"1","3"
"2158",179860,330620,0,1,0.358562,"1","3"
"2159",179900,330620,0,1,0.35854,"1","2"
"2160",179940,330620,0,1,0.358519,"1","2"
"2161",179980,330620,0,1,0.358497,"2","2"
"2162",180020,330620,0,1,0.358475,"2","2"
"2163",180060,330620,0,1,0.358453,"2","2"
"2164",180100,330620,0,1,0.358436,"2","2"
"2165",180140,330620,0,1,0.358436,"3","2"
"2166",180180,330620,0,1,0.358436,"3","2"
"2167",180220,330620,0,1,0.358436,"3","2"
"2168",180260,330620,0,1,0.358436,"3","2"
"2169",180300,330620,0,1,0.358436,"2","2"
"2170",180340,330620,0,1,0.358453,"2","2"
"2171",180380,330620,0,1,0.358475,"2","2"
"2172",180420,330620,0,1,0.354883,"2","2"
"2173",178620,330580,0,1,0,"1","1"
"2174",178660,330580,0,1,0.0122243,"1","1"
"2175",178700,330580,0,1,0.0373395,"1","1"
"2176",178740,330580,0,1,0.0593662,"1","2"
"2177",178780,330580,0,1,0.0921516,"1","2"
"2178",178820,330580,0,1,0.119308,"1","2"
"2179",178860,330580,0,1,0.146576,"1","2"
"2180",178900,330580,0,1,0.168339,"1","2"
"2181",178940,330580,0,1,0.190094,"1","2"
"2182",178980,330580,0,1,0.211846,"1","2"
"2183",179020,330580,0,1,0.233596,"1","1"
"2184",179060,330580,0,1,0.266212,"1","1"
"2185",179100,330580,0,1,0.287966,"1","1"
"2186",179140,330580,0,1,0.30971,"1","2"
"2187",179180,330580,0,1,0.331454,"1","3"
"2188",179220,330580,0,1,0.353197,"1","3"
"2189",179260,330580,0,1,0.37494,"1","2"
"2190",179300,330580,0,1,0.396675,"1","2"
"2191",179340,330580,0,1,0.407547,"1","2"
"2192",179380,330580,0,1,0.423826,"1","2"
"2193",179420,330580,0,1,0.429295,"1","2"
"2194",179460,330580,0,1,0.451031,"1","2"
"2195",179500,330580,0,1,0.440167,"1","2"
"2196",179540,330580,0,1,0.418425,"1","2"
"2197",179580,330580,0,1,0.396683,"1","2"
"2198",179620,330580,0,1,0.38035,"1","3"
"2199",179660,330580,0,1,0.364064,"1","3"
"2200",179700,330580,0,1,0.342324,"1","3"
"2201",179740,330580,0,1,0.336851,"1","3"
"2202",179780,330580,0,1,0.331429,"1","3"
"2203",179820,330580,0,1,0.315116,"1","3"
"2204",179860,330580,0,1,0.315094,"1","2"
"2205",179900,330580,0,1,0.315072,"1","2"
"2206",179940,330580,0,1,0.31505,"1","2"
"2207",179980,330580,0,1,0.315028,"2","2"
"2208",180020,330580,0,1,0.315007,"2","2"
"2209",180060,330580,0,1,0.314985,"2","2"
"2210",180100,330580,0,1,0.314968,"2","2"
"2211",180140,330580,0,1,0.314968,"3","2"
"2212",180180,330580,0,1,0.314968,"3","2"
"2213",180220,330580,0,1,0.314968,"3","2"
"2214",180260,330580,0,1,0.314968,"2","2"
"2215",180300,330580,0,1,0.314968,"2","2"
"2216",180340,330580,0,1,0.314985,"2","2"
"2217",180380,330580,0,1,0.315007,"2","2"
"2218",180420,330580,0,1,0.315028,"2","2"
"2219",178580,330540,0,1,0,"1","1"
"2220",178620,330540,0,1,0.0122243,"1","1"
"2221",178660,330540,0,1,0.0373395,"1","2"
"2222",178700,330540,0,1,0.0593662,"1","2"
"2223",178740,330540,0,1,0.0812247,"1","2"
"2224",178780,330540,0,1,0.103029,"1","2"
"2225",178820,330540,0,1,0.1357,"1","2"
"2226",178860,330540,0,1,0.162853,"1","2"
"2227",178900,330540,0,1,0.190091,"1","2"
"2228",178940,330540,0,1,0.211846,"1","2"
"2229",178980,330540,0,1,0.233596,"1","2"
"2230",179020,330540,0,1,0.255343,"1","3"
"2231",179060,330540,0,1,0.27709,"1","1"
"2232",179100,330540,0,1,0.309702,"1","3"
"2233",179140,330540,0,1,0.331454,"1","3"
"2234",179180,330540,0,1,0.353197,"1","3"
"2235",179220,330540,0,1,0.37494,"1","3"
"2236",179260,330540,0,1,0.396683,"1","3"
"2237",179300,330540,0,1,0.418425,"1","2"
"2238",179340,330540,0,1,0.440159,"1","2"
"2239",179380,330540,0,1,0.451031,"1","2"
"2240",179420,330540,0,1,0.456516,"1","2"
"2241",179460,330540,0,1,0.440167,"1","2"
"2242",179500,330540,0,1,0.418425,"1","2"
"2243",179540,330540,0,1,0.396683,"1","2"
"2244",179580,330540,0,1,0.37494,"1","2"
"2245",179620,330540,0,1,0.353197,"1","2"
"2246",179660,330540,0,1,0.336861,"1","2"
"2247",179700,330540,0,1,0.320577,"1","2"
"2248",179740,330540,0,1,0.298835,"1","2"
"2249",179780,330540,0,1,0.293359,"1","2"
"2250",179820,330540,0,1,0.287941,"1","2"
"2251",179860,330540,0,1,0.271622,"1","2"
"2252",179900,330540,0,1,0.2716,"1","2"
"2253",179940,330540,0,1,0.271579,"1","2"
"2254",179980,330540,0,1,0.271557,"1","2"
"2255",180020,330540,0,1,0.271535,"1","2"
"2256",180060,330540,0,1,0.271513,"1","2"
"2257",180100,330540,0,1,0.271496,"1","2"
"2258",180140,330540,0,1,0.271496,"1","2"
"2259",180180,330540,0,1,0.271496,"1","2"
"2260",180220,330540,0,1,0.271496,"2","2"
"2261",180260,330540,0,1,0.271496,"2","2"
"2262",180300,330540,0,1,0.271496,"2","2"
"2263",180340,330540,0,1,0.271513,"2","2"
"2264",180380,330540,0,1,0.271535,"2","2"
"2265",180420,330540,0,1,0.271557,"2","2"
"2266",180460,330540,0,1,0.271573,"2","2"
"2267",178540,330500,0,1,0,"1","1"
"2268",178580,330500,0,1,0.0054321,"1","1"
"2269",178620,330500,0,1,0.0373369,"1","1"
"2270",178660,330500,0,1,0.0593662,"1","2"
